,popularity,artist_name,genres,artist_id,followers
689,62,Eli Young Band,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'texas country']",6eKWqnckwdIlSnjaYgIyxv,"{'href': None, 'total': 749297}"
690,64,Benny The Butcher,"['boom bap', 'buffalo hip hop', 'hip hop', 'rap', 'southern hip hop', 'upstate ny rap']",5Matrg5du62bXwer29cU5T,"{'href': None, 'total': 263167}"
691,66,The Temptations,"['classic soul', 'funk', 'memphis soul', 'motown', 'soul']",3RwQ26hR2tJtA8F9p2n7jG,"{'href': None, 'total': 2486421}"
692,68,Ja Rule,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",1J2VVASYAamtQ3Bt8wGgA6,"{'href': None, 'total': 1481525}"
693,62,Sturgill Simpson,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']",3vDpQbGnzRbRVirXlfQagB,"{'href': None, 'total': 645057}"
694,62,Kidd G,['contemporary country'],5edcHuf8pWH3I00WTorajM,"{'href': None, 'total': 168841}"
695,66,Jadakiss,"['battle rap', 'east coast hip hop']",5pnbUBPifNnlusY8kTBivi,"{'href': None, 'total': 960120}"
696,65,Los Inquietos Del Norte,"['latin hip hop', 'musica mexicana', 'norteno']",0pgvlX0BkfmeirXTDiNmya,"{'href': None, 'total': 1218770}"
697,76,Gera MX,"['mexican hip hop', 'rap conciencia']",2hejA1Dkf8v8R0koF44FvW,"{'href': None, 'total': 3463293}"
698,67,SLANDER,"['dubstep', 'edm', 'pop dance']",20DZAfCuP1TKZl5KcY7z3Q,"{'href': None, 'total': 368600}"
699,69,alt-J,['indie rock'],3XHO7cRUPCLOr6jwp8vsx5,"{'href': None, 'total': 3081446}"
707,63,BRELAND,"['black americana', 'contemporary country']",0C86lmpnwiyLDUiyo4d0P1,"{'href': None, 'total': 62394}"
708,72,Red Velvet,"['k-pop', 'k-pop girl group']",1z4g3DjTBBZKhvAroFlhOM,"{'href': None, 'total': 7410950}"
709,72,Sam Feldt,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house', 'uk pop']",20gsENnposVs2I4rQ5kvrf,"{'href': None, 'total': 708011}"
710,65,Anthony Ramos,['show tunes'],660YptcR0hNHJ8iEr1qcse,"{'href': None, 'total': 144615}"
711,68,Foreigner,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",6IRouO5mvvfcyxtPDKMYFN,"{'href': None, 'total': 2517697}"
712,61,South Park Mexican,"['chicano rap', 'dirty south rap', 'gangster rap', 'latin hip hop', 'texas latin rap']",4kKaAWGdu6WW0W415RWaQA,"{'href': None, 'total': 765218}"
713,63,Jimmie Allen,"['black americana', 'contemporary country']",147nKr9upHZSSxqCzh9j7c,"{'href': None, 'total': 192301}"
714,69,Daya,"['alt z', 'dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",6Dd3NScHWwnW6obMFbl1BH,"{'href': None, 'total': 1415447}"
715,72,TOTO,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0PFtn5NtBbbUNbU9EAmIWF,"{'href': None, 'total': 2364125}"
716,63,Colt Ford,"['contemporary country', 'country', 'country rap', 'country road', 'modern country rock', 'redneck']",0OpWIlokQeE7BNQMhuu2Nx,"{'href': None, 'total': 1012465}"
717,62,Babyface Ray,"['detroit trap', 'trap']",3zZ88AwlTwfCJkowsFCvLA,"{'href': None, 'total': 124544}"
718,65,Chris Tomlin,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",6pRi6EIPXz4QJEOEsBaA0m,"{'href': None, 'total': 1627727}"
719,65,Lloyd,"['dance pop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",1Xfmvd48oOhEWkscWyEbh9,"{'href': None, 'total': 1969938}"
720,65,Daveed Diggs,['alternative hip hop'],3twuAojvYNrlWZpMkxLm3P,"{'href': None, 'total': 72965}"
721,67,John Denver,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",7EK1bQADBoqbYXnT4Cqv9w,"{'href': None, 'total': 1630795}"
722,68,The Fray,"['neo mellow', 'piano rock', 'pop', 'pop rock']",0zOcE3mg9nS6l3yxt1Y0bK,"{'href': None, 'total': 3698977}"
723,64,YBN Nahmir,"['alabama rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",3gGUMEwIX6XodWsYEvKSal,"{'href': None, 'total': 2896792}"
724,63,Warren Zeiders,[],7kplJl06UmldxLKseURAYi,"{'href': None, 'total': 290902}"
725,71,Why Don't We,"['australian pop', 'boy band', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",2jnIB6XdLvnJUeNTy5A0J2,"{'href': None, 'total': 3298386}"
726,65,charlieonnafriday,['pop rap'],1hmTCch4tWOJmdqkf8nSRA,"{'href': None, 'total': 111416}"
727,62,Ian Munsick,"['contemporary country', 'wyoming roots']",7HjGPPtdNuHcK8crc7iNkn,"{'href': None, 'total': 95543}"
728,65,glaive,"['glitchcore', 'hyperpop', 'proto-hyperpop']",4cJKDGSv4Dz9QycXYmo565,"{'href': None, 'total': 193730}"
729,77,Becky Hill,"['dance pop', 'edm', 'pop', 'pop dance', 'pop house', 'tropical house', 'uk dance', 'uk pop']",4EPJlUEBy49EX1wuFOvtjK,"{'href': None, 'total': 525238}"
730,69,Kenny Loggins,"['album rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",3Y3xIwWyq5wnNHPp5gPjOW,"{'href': None, 'total': 881283}"
731,63,Insane Clown Posse,['viral rap'],4xtWjIlVuZwTCeqVAsgEXy,"{'href': None, 'total': 866729}"
732,65,Boston,"['album rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",29kkCKKGXheHuoO829FxWK,"{'href': None, 'total': 2239769}"
733,75,Alfredo Olivas,"['banda', 'corrido', 'musica mexicana', 'nueva musica mexicana']",5xYNmNkaWRqu3e5F4UXME8,"{'href': None, 'total': 4641554}"
734,65,Jacquees,"['atl hip hop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",4tMm1dU6Gn04VAZ9ClHcIZ,"{'href': None, 'total': 2201617}"
735,66,Sheryl Crow,"['lilith', 'mellow gold', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",4TKTii6gnOnUXQHyuo9JaD,"{'href': None, 'total': 935921}"
736,71,Olivia Newton-John,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'new wave pop', 'soft rock']",4BoRxUdrcgbbq1rxJvvhg9,"{'href': None, 'total': 1200704}"
737,72,Rod Stewart,"['mellow gold', 'soft rock']",2y8Jo9CKhJvtfeKOsYzRdT,"{'href': None, 'total': 3712501}"
738,72,Intocable,"['latin', 'latin pop', 'musica mexicana', 'norteno', 'ranchera', 'tejano']",108moq3rq6bm1M4Ypz0J02,"{'href': None, 'total': 2839948}"
739,65,Dax,"['canadian hip hop', 'ottawa rap', 'pop rap']",5icKdCmMhNMYoAzVBAWt39,"{'href': None, 'total': 767568}"
740,68,Em Beihold,"['alt z', 'gen z singer-songwriter']",7o2ZQYM7nTsaVdkXY38UAA,"{'href': None, 'total': 250399}"
741,66,Stone Temple Pilots,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",2UazAtjfzqBF0Nho2awK4z,"{'href': None, 'total': 2953358}"
742,69,Iggy Azalea,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'uk pop', 'viral rap']",5yG7ZAZafVaAlMTeBybKAL,"{'href': None, 'total': 6117351}"
743,72,Tones And I,"['australian pop', 'pop']",2NjfBq1NflQcKSeiDooVjY,"{'href': None, 'total': 2978353}"
744,71,Ali Gatie,"['canadian hip hop', 'pop']",4rTv3Ejc7hKMtmoBOK1B4T,"{'href': None, 'total': 1941075}"
745,64,Bone Thugs-N-Harmony,"['gangster rap', 'hip hop', 'ohio hip hop', 'pop rap', 'rap', 'southern hip hop']",5spEJXLwD1sKUdC2bnOHPg,"{'href': None, 'total': 2366247}"
746,69,Megadeth,"['album rock', 'alternative metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",1Yox196W7bzVNZI7RBaPnf,"{'href': None, 'total': 4191879}"
747,63,Randy Travis,"['country', 'country gospel', 'country road', 'country rock']",1pTuR132U5b4Rizal2Pr7m,"{'href': None, 'total': 1411074}"
748,65,Nine Inch Nails,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'rock']",0X380XXQSNBYuleKzav5UO,"{'href': None, 'total': 2138601}"
749,76,Imanbek,"['dance pop', 'edm', 'electro house', 'pop dance', 'slap house', 'tropical house']",5rGrDvrLOV2VV8SCFVGWlj,"{'href': None, 'total': 159298}"
